SPECTRUM - MS,
VI-143.raw,
FTMS + p ESI Full ms [200.00-3000.00],
Scan #: 17-31,
RT: 0.30-0.56,
AV: 15,
SB: 19  0.01-0.34 ,
Data points: 67852,
Mass,Intensity
2146.914217,0
2146.933002,0
2147.102076,0
2147.120863,0
2147.139651,0
2147.158439,0
2147.177227,26.294946
2147.196015,119.744057
2147.214803,101.652087
2147.233592,23.466084
2147.252381,0
2147.27117,0
2147.28996,0
2147.308749,0
2148.793918,0
2148.812727,0
2148.831537,0
2148.850347,0
2148.869157,24.012406
2148.887968,48.015176
2148.906778,57.738003
2148.925589,22.049457
2148.9444,0
2148.963212,0
2148.982024,0
2149.000836,0
2149.264229,0
2149.283044,0
2149.30186,0
2149.320676,0
2149.339493,13.362156
2149.358309,126.690838
2149.377126,220.527044
2149.395943,234.727401
2149.414761,158.804444
2149.433578,39.15381
2149.452396,0
2149.471214,0
2149.490033,0
2149.508851,0
2149.979397,0
2149.998222,0
2150.017047,0
2150.035873,0
2150.054699,25.094324
2150.073525,57.687621
2150.092351,39.248826
2150.111178,11.824605
2150.130004,0
2150.148831,0
2150.167659,0
2150.186486,0
2150.958627,0
2150.977465,0
2150.996303,0
2151.015142,0
2151.03398,35.680173
2151.052819,58.3965
2151.071658,28.303614
2151.090498,22.759393
2151.109337,45.14223
2151.128177,59.841264
2151.147017,41.053008
2151.165858,0
2151.184698,0
2151.203539,12.671678
2151.22238,0
2151.241222,0
2151.260063,0
2151.278905,0
2151.297747,18.459455
2151.31659,18.321097
2151.335432,0
2151.354275,0
2151.373118,0
2151.391961,0
2152.711611,0
2152.730472,0
2152.749333,0
2152.768195,0
2152.787057,6.282098
2152.805918,47.502462
2152.824781,18.280998
2152.843643,0
2152.862506,0
2152.881369,0
2152.900232,0
2152.994551,0
2153.013416,0
2153.032281,0
2153.051146,0
2153.070012,27.200709
2153.088877,49.624253
2153.107743,77.181332
2153.126609,102.647936
2153.145476,113.378137
2153.164342,108.190442
2153.183209,66.029484
2153.202076,35.370484
2153.220944,9.996202
2153.239811,0
2153.258679,0
2153.277547,0
2153.296416,0
2153.636089,0
2153.654962,0
2153.673835,0
2153.692709,0
2153.711583,20.021215
2153.730457,50.361719
2153.749331,42.332953
2153.768206,45.369109
2153.78708,10.189302
2153.805956,0.020209
2153.824831,0
2153.843706,0
2153.862582,0
2153.881458,0
2155.619118,0
2155.638018,0
2155.656917,0
2155.675817,0
2155.694717,23.171752
2155.713617,46.730811
2155.732517,55.470381
2155.751418,49.822036
2155.770319,2.370831
2155.78922,0
2155.808121,0
2155.827023,0
2155.845925,0
2155.997149,0
2156.016053,0
2156.034957,0
2156.053862,0
2156.072767,7.82866
2156.091672,19.33211
2156.110577,13.070998
2156.129483,0
2156.148389,0
2156.167295,0
2156.186201,0
2157.112918,0
2157.131837,0
2157.150756,0
2157.169675,0
2157.188595,68.040348
2157.207515,128.877051
2157.226435,102.73915
2157.245355,11.789202
2157.264276,0
2157.283196,0
2157.302117,0
2157.321039,0
2160.939576,0
2160.958545,0
2160.977515,0
2160.996484,0
2161.015454,19.057597
2161.034425,49.797963
2161.053395,38.180208
2161.072366,0
2161.091337,0
2161.110308,0
2161.129279,0
2163.27466,0
2163.29366,0
2163.31266,0
2163.33166,0
2163.350661,3.718238
2163.369662,2.516741
2163.388663,0.019782
2163.407665,0
2163.426666,0
2163.445668,0
2163.46467,0
2163.958815,0
2163.977824,0
2163.996833,0
2164.015843,0
2164.034852,20.669387
2164.053862,29.5748
2164.072872,0
2164.091883,0
2164.110894,0
2164.129905,0
2165.822883,0
2165.841916,0
2165.86095,0
2165.879984,0
2165.899018,60.252338
2165.918053,128.888475
2165.937087,102.860464
2165.956122,13.568775
2165.975158,0
2165.994193,0
2166.013229,0
2166.032265,0
2166.603462,0
2166.622506,0
2166.64155,0
2166.660594,0
2166.679639,23.443743
2166.698684,132.364339
2166.717729,137.646011
2166.736774,80.312453
2166.75582,9.108846
2166.774866,0
2166.793912,0
2166.812958,0
2166.832004,0
2167.956196,0
2167.975258,0
2167.99432,0
2168.013382,0
2168.032444,17.731193
2168.051507,62.196692
2168.07057,64.679092
2168.089633,48.318347
2168.108696,0
2168.12776,0
2168.146824,0
2168.165888,0
2170.111753,0
2170.130843,0
2170.149934,0
2170.169024,0
2170.188115,7.244604
2170.207206,47.558328
2170.226298,11.666963
2170.245389,0.0232
2170.264481,0
2170.283573,0
2170.302665,0
2170.321758,0
2171.104771,0
2171.123875,0
2171.142978,0
2171.162082,0
2171.181186,17.615253
2171.20029,64.381031
2171.219394,85.031016
2171.238499,88.172915
2171.257604,68.210062
2171.276709,27.960845
2171.295814,4.032676
2171.31492,0.007985
2171.334026,0
2171.353132,0
2171.372239,0
2171.391345,0
2172.461724,0
2172.480845,0
2172.499966,0
2172.519088,0
2172.53821,8.931559
2172.557332,10.516758
2172.576454,0
2172.595577,0
2172.6147,0
2172.633823,0
2175.965092,0
2175.984259,0
2176.003427,0
2176.022595,0
2176.041763,2.778052
2176.060931,0
2176.0801,0
2176.099269,0
2176.118438,0
2178.708598,0
2178.727802,0
2178.747006,0
2178.76621,0
2178.785414,31.544448
2178.804619,53.168186
2178.823824,78.136308
2178.843029,51.023832
2178.862234,11.532177
2178.88144,0
2178.900646,0
2178.919852,0
2178.939058,0
2180.610989,0
2180.630218,0
2180.649447,0
2180.668676,0
2180.687906,26.681759
2180.707136,51.775388
2180.726366,45.631838
2180.745596,15.825089
2180.764827,0
2180.784058,0
2180.803289,0
2180.82252,0
2181.168727,0
2181.187963,0
2181.2072,0
2181.226437,0
2181.245673,5.095955
2181.264911,9.229957
2181.284148,0
2181.303386,0
2181.322624,0
2181.341862,0
2181.611223,0
2181.630465,0
2181.649708,0
2181.66895,0
2181.688193,5.642415
2181.707436,35.720418
2181.726679,80.798924
2181.745923,59.678068
2181.765167,33.678438
2181.784411,18.464932
2181.803655,29.142704
2181.8229,30.183107
2181.842144,18.155425
2181.861389,2.773618
2181.880635,3.398372
2181.89988,19.633825
2181.919126,50.008267
2181.938372,21.465775
2181.957619,0
2181.976865,0
2181.996112,0
2182.015359,0
2182.323347,0
2182.342599,0
2182.361851,0
2182.381103,0
2182.400355,7.421663
2182.419607,45.349575
2182.43886,61.044566
2182.458113,55.551539
2182.477366,42.363408
2182.49662,12.497185
2182.515873,0.024951
2182.535127,0
2182.554381,0
2182.573636,0
2182.592891,0
2183.517418,0
2183.536686,0
2183.555953,0
2183.575221,0
2183.594489,30.378099
2183.613757,39.985033
2183.633026,17.481126
2183.652294,0
2183.671563,0
2183.690833,0
2183.710102,0
2183.979902,0
2183.999176,0
2184.018449,0
2184.037723,0
2184.056997,3.877397
2184.076272,8.500455
2184.095546,11.038625
2184.114821,11.002084
2184.134096,8.801652
2184.153372,2.794661
2184.172648,0.022078
2184.191923,0
2184.2112,0
2184.230476,0
2184.249753,0
2184.26903,0
2184.288307,0
2184.307584,13.830939
2184.326862,35.793151
2184.34614,54.9544
2184.365418,49.351315
2184.384697,31.701829
2184.403975,17.93201
2184.423254,67.821171
2184.442534,140.816437
2184.461813,213.210494
2184.481093,205.858364
2184.500373,177.433299
2184.519653,171.025148
2184.538933,187.240618
2184.558214,191.285115
2184.577495,174.885582
2184.596777,174.578225
2184.616058,175.373808
2184.63534,157.893813
2184.654622,132.251224
2184.673904,110.307164
2184.693187,97.261275
2184.71247,82.671359
2184.731753,72.88638
2184.751036,71.664821
2184.770319,80.224993
2184.789603,99.950868
2184.808887,122.996529
2184.828172,135.857273
2184.847456,132.392656
2184.866741,116.412535
2184.886026,89.876816
2184.905312,52.639206
2184.924597,9.914712
2184.943883,0.019723
2184.963169,35.412359
2184.982456,60.260602
2185.001742,33.583324
2185.021029,16.704757
2185.040316,1.832079
2185.059604,0
2185.078891,0
2185.098179,0
2185.117467,0
2187.086202,0
2187.105517,0
2187.124832,0
2187.144147,0
2187.163462,41.587463
2187.182778,109.901653
2187.202093,150.595045
2187.221409,161.414662
2187.240726,189.898621
2187.260042,221.426251
2187.279359,249.520076
2187.298676,254.050983
2187.317993,175.072212
2187.337311,45.729164
2187.356629,0
2187.375947,0
2187.395265,0
2187.414584,0
2187.472541,0
2187.491861,0
2187.51118,0
2187.530501,0
2187.549821,1.903676
2187.569142,31.35612
2187.588462,61.566213
2187.607784,60.414133
2187.627105,13.228937
2187.646427,0.026363
2187.665749,0
2187.685071,0
2187.704393,0
2187.723716,0
2188.651506,0
2188.670841,0
2188.690177,0
2188.709512,0
2188.728848,38.974833
2188.748185,59.547613
2188.767521,63.030451
2188.786858,58.128473
2188.806195,51.176338
2188.825532,12.345161
2188.84487,0.024625
2188.864207,0
2188.883546,0
2188.902884,0
2188.922222,0
2190.024944,0
2190.044298,0
2190.063651,0
2190.083005,0
2190.10236,8.9921
2190.121714,7.657838
2190.141069,0
2190.160424,0
2190.179779,0
2190.199134,0
2190.257202,0
2190.276559,0
2190.295916,0
2190.315273,0
2190.33463,7.293227
2190.353988,89.823168
2190.373345,157.316388
2190.392703,179.832625
2190.412062,151.227733
2190.43142,103.733875
2190.450779,82.860294
2190.470138,60.127349
2190.489498,16.521268
2190.508857,0.032995
2190.528217,0
2190.547577,0
2190.566937,33.079713
2190.586298,57.512197
2190.605659,102.523334
2190.62502,150.265082
2190.644381,187.610918
2190.663743,211.62303
2190.683105,212.701029
2190.702467,155.839533
2190.72183,104.668716
2190.741192,58.452162
2190.760555,14.601793
2190.779918,0.029141
2190.799282,0
2190.818646,0
2190.838009,0
2190.857374,0
2190.915468,0
2190.934833,0
2190.954199,0
2190.973564,0
2190.99293,23.405083
2191.012297,55.573006
2191.031663,83.913229
2191.05103,116.958317
2191.070397,168.336269
2191.089764,196.284907
2191.109132,169.155286
2191.1285,126.605699
2191.147868,56.071174
2191.167236,7.441441
2191.186605,0.014746
2191.205973,0
2191.225343,0
2191.244712,0
2191.264081,0
2191.729029,0
2191.748405,0
2191.767781,0
2191.787158,0
2191.806535,6.97231
2191.825912,0
2191.845289,0
2191.864667,0
2191.884045,0
2191.903423,0
2191.922801,6.139095
2191.94218,62.815581
2191.961558,63.786329
2191.980938,38.701109
2192.000317,9.739671
2192.019697,0.019441
2192.039076,0
2192.058457,0
2192.077837,0
2192.097218,0
2192.252272,0
2192.271655,0
2192.291038,0
2192.310422,0
2192.329805,18.454034
2192.349189,45.929485
2192.368574,51.650851
2192.387958,12.746315
2192.407343,0
2192.426728,0
2192.446113,0
2192.465499,0
2192.795092,0
2192.814483,0
2192.833873,0
2192.853264,0
2192.872655,35.797442
2192.892046,104.046693
2192.911437,139.955277
2192.930829,157.773235
2192.950221,161.348781
2192.969613,147.836482
2192.989006,122.926076
2193.008398,97.865924
2193.027791,80.388977
2193.047185,69.909468
2193.066578,62.294834
2193.085972,54.944578
2193.105366,45.852618
2193.12476,13.717998
2193.144155,0.02742
2193.163549,0
2193.182945,0
2193.20234,0
2193.221735,25.940565
2193.241131,47.505549
2193.260527,59.37353
2193.279924,60.247157
2193.29932,43.23432
2193.318717,11.50879
2193.338114,0
2193.357512,0
2193.376909,0
2193.396307,0
2198.448502,0
2198.467967,0
2198.487432,0
2198.506898,0
2198.526364,35.331808
2198.54583,82.605145
2198.565297,88.418278
2198.584763,86.522844
2198.60423,51.61878
2198.623698,9.553058
2198.643165,0.019026
2198.662633,0
2198.682101,0
2198.701569,0
2198.721038,0
2198.837855,0
2198.857325,0
2198.876796,0
2198.896267,0
2198.915738,43.017374
2198.935209,63.401155
2198.954681,68.485856
2198.974153,68.295043
2198.993625,22.623609
2199.013097,0
2199.03257,0
2199.052043,0
2199.071516,69.305125
2199.09099,91.491997
2199.110464,23.798587
2199.129938,0
2199.149412,0
2199.168886,0
2199.188361,0
2199.207836,0
2199.227311,0
2199.246787,0
2199.266263,0
2199.285739,42.591492
2199.305215,121.139867
2199.324692,181.166573
2199.344169,228.683559
2199.363646,211.394159
2199.383123,153.979744
2199.402601,86.667881
2199.422078,33.029396
2199.441557,5.893365
2199.461035,0.011734
2199.480514,0
2199.499993,0
2199.519472,0
2199.538951,0
2199.81169,0
2199.831174,0
2199.850657,0
2199.870141,0
2199.889625,5.567844
2199.909109,38.457044
2199.928594,50.406496
2199.948079,26.857626
2199.967564,13.878733
2199.987049,4.416777
2200.006535,0
2200.026021,8.165046
2200.045507,50.889269
2200.064994,68.703053
2200.08448,60.451986
2200.103967,36.940121
2200.123454,9.357851
2200.142942,18.081036
2200.16243,45.5892
2200.181917,42.578291
2200.201406,31.377975
2200.220894,6.594591
2200.240383,0
2200.259872,0
2200.279361,0
2200.298851,0
2204.964284,0
2204.983836,0
2205.003388,0
2205.02294,0
2205.042493,16.207731
2205.062045,65.990328
2205.081599,131.574514
2205.101152,194.825732
2205.120706,233.084077
2205.140259,229.961853
2205.159814,192.483656
2205.179368,129.182518
2205.198923,62.06547
2205.218478,0
2205.238033,0
2205.257588,0
2205.277144,0
2205.726997,0
2205.746559,0
2205.766121,0
2205.785684,0
2205.805246,9.387648
2205.824809,2.977278
2205.844372,0.023573
2205.863936,0
2205.8835,0
2205.903064,0
2205.922628,0
2206.040019,0
2206.059585,0
2206.079152,0
2206.098718,0
2206.118285,11.508443
2206.137852,42.72148
2206.15742,65.534312
2206.176988,58.029351
2206.196555,7.64894
2206.216124,0
2206.235692,0
2206.255261,0
2206.27483,0
2210.861139,0
2210.880769,0
2210.9004,0
2210.92003,0
2210.939661,54.858164
2210.959293,39.266519
2210.978924,4.292509
2210.998556,0
2211.018188,0
2211.037821,0
2211.057453,0
2211.548354,0
2211.567994,0
2211.587634,0
2211.607274,0
2211.626914,36.448173
2211.646554,58.474271
2211.666195,76.145821
2211.685836,93.923432
2211.705477,101.151577
2211.725119,92.705161
2211.744761,73.470858
2211.764403,47.024058
2211.784045,0
2211.803688,0
2211.82333,0
2211.842973,0
2212.176946,0
2212.196594,0
2212.216242,0
2212.235891,0
2212.255539,20.324471
2212.275188,45.921981
2212.294837,73.122054
2212.314487,104.694507
2212.334136,104.293066
2212.353786,89.952248
2212.373436,82.114617
2212.393087,92.822436
2212.412737,108.441408
2212.432388,119.096618
2212.45204,93.807818
2212.471691,27.450857
2212.491343,0
2212.510995,0
2212.530647,0
2212.5503,0
2212.78615,0
2212.805806,0
2212.825462,0
2212.845119,0
2212.864776,26.076694
2212.884433,54.090638
2212.90409,75.820376
2212.923747,81.817241
2212.943405,65.677718
2212.963063,0
2212.982721,0
2213.00238,0
2213.022039,0
2213.100677,0
2213.120337,0
2213.139997,0
2213.159658,0
2213.179319,61.838338
2213.19898,64.612769
2213.218641,44.963495
2213.238303,13.097786
2213.257965,0.026227
2213.277627,0
2213.29729,0
2213.316952,0
2213.336615,0
2214.989244,0
2215.008929,0
2215.028615,0
2215.0483,0
2215.067986,23.34373
2215.087673,47.130888
2215.107359,59.138386
2215.127046,56.287944
2215.146733,39.775922
2215.166421,11.296365
2215.186108,0.02262
2215.205796,0
2215.225485,0
2215.245173,0
2215.264862,0
2215.678385,0
2215.69808,0
2215.717774,0
2215.737469,0
2215.757165,8.614275
2215.77686,39.870952
2215.796556,64.100365
2215.816252,58.442384
2215.835948,35.950623
2215.855645,9.379883
2215.875342,0.018772
2215.895039,0
2215.914736,0
2215.934434,0
2215.954132,0
2217.313921,0
2217.333637,0
2217.353354,0
2217.373071,0
2217.392788,17.955214
2217.412505,76.68354
2217.432223,140.56843
2217.451941,208.693387
2217.471659,231.659887
2217.491377,177.816887
2217.511096,86.395445
2217.530815,94.447975
2217.550534,96.153975
2217.570253,87.366331
2217.589973,66.623829
2217.609693,40.293912
2217.629413,8.1007
2217.649134,0.016177
2217.668855,0
2217.688576,0
2217.708297,0
2217.728019,0
2219.227627,0
2219.247368,0
2219.26711,0
2219.286853,0
2219.306595,25.866752
2219.326338,50.138694
2219.346081,59.75367
2219.365825,57.530251
2219.385569,54.206508
2219.405312,61.45935
2219.425057,0.212819
2219.444801,0
2219.464546,0
2219.484291,0
2219.504036,0
2220.471876,0
2220.491634,0
2220.511393,0
2220.531152,0
2220.550911,25.457409
2220.570671,53.693129
2220.590431,47.324956
2220.610191,0
2220.629951,0
2220.649711,0
2220.669472,0
2221.618301,0
2221.638075,0
2221.657849,0
2221.677623,0
2221.697397,26.745777
2221.717172,47.926582
2221.736947,60.380739
2221.756723,66.704378
2221.776498,59.192322
2221.796274,37.46357
2221.81605,32.437805
2221.835827,69.406846
2221.855603,92.367428
2221.87538,100.349814
2221.895157,122.12845
2221.914935,168.33211
2221.934712,216.396534
2221.95449,228.15691
2221.974269,186.509214
2221.994047,137.827161
2222.013826,82.508362
2222.033605,41.430962
2222.053384,17.228562
2222.073164,0
2222.092943,0
2222.112723,0
2222.132504,0
2226.946966,0
2226.966811,0
2226.986656,0
2227.006501,0
2227.026347,28.260665
2227.046193,50.692422
2227.066039,65.26193
2227.085886,52.352055
2227.105733,24.166105
2227.12558,3.441076
2227.145427,0
2227.165275,0
2227.185122,0
2227.204971,0
2227.224819,23.4614
2227.244668,46.08387
2227.264516,27.934391
2227.284366,4.696239
2227.304215,0
2227.324065,0
2227.343915,0
2227.363765,0
2230.304526,0
2230.324416,0
2230.344306,0
2230.364196,0
2230.384087,66.040584
2230.403978,162.315359
2230.423869,190.559348
2230.443761,174.455208
2230.463652,114.454033
2230.483544,42.827768
2230.503436,5.127169
2230.523329,0
2230.543222,0.012372
2230.563115,0
2230.583008,0
2230.602901,0
2230.622795,0
2233.111618,0
2233.131546,0
2233.151473,0
2233.171401,0
2233.191329,44.287451
2233.211258,69.802273
2233.231186,72.262509
2233.251115,35.283354
2233.271045,0
2233.290974,0
2233.310904,0
2233.330834,0
2235.145585,0
2235.16554,0
2235.185495,0
2235.20545,0
2235.225405,37.010583
2235.245361,68.100196
2235.265317,88.133693
2235.285273,91.2711
2235.30523,34.562237
2235.325186,0
2235.345143,0
2235.365101,0
2235.385058,0
2236.303394,0
2236.323365,0
2236.343335,0
2236.363306,0
2236.383277,23.134085
2236.403248,78.807611
2236.423219,144.771854
2236.443191,183.459943
2236.463163,171.396129
2236.483135,119.016389
2236.503108,57.696349
2236.52308,11.044506
2236.543053,0.022085
2236.563027,0
2236.583,0
2236.602974,0
2236.622948,0
2238.141765,0
2238.16176,0
2238.181755,0
2238.20175,0
2238.221746,30.582099
2238.241742,72.050638
2238.261738,91.472451
2238.281734,74.052726
2238.301731,29.655856
2238.321728,4.346548
2238.341725,0.008665
2238.361722,0
2238.38172,0
2238.401718,0
2238.421716,0
2238.541711,0
2238.561711,0
2238.581712,0
2238.601712,0
2238.621713,38.155026
2238.641714,101.263138
2238.661716,123.496596
2238.681717,117.80066
2238.701719,62.579277
2238.721722,7.417935
2238.741724,0
2238.761727,0
2238.78173,0
2238.801733,0
2239.161839,0
2239.181847,0
2239.201856,0
2239.221865,0
2239.241874,1.213017
2239.261884,52.385066
2239.281894,74.023041
2239.301904,68.88434
2239.321914,50.300312
2239.341924,0
2239.361935,0
2239.381946,0
2239.401958,0
2239.602086,0
2239.6221,0
2239.642115,0
2239.66213,0
2239.682145,0.023725
2239.70216,0
2239.722176,0
2239.742192,0
2239.762208,0
2243.128742,0
2243.148803,0
2243.168865,0
2243.188927,0
2243.20899,37.989104
2243.229052,61.343207
2243.249115,46.802947
2243.269179,23.94037
2243.289242,2.602726
2243.309306,0
2243.32937,0
2243.349434,0
2243.369499,0
2243.851129,0
2243.871201,0
2243.891272,0
2243.911344,0
2243.931416,44.117914
2243.951488,70.300669
2243.971561,75.035783
2243.991634,73.168591
2244.011707,35.535329
2244.031781,0
2244.051854,0
2244.071928,0
2244.092003,0
2244.895194,0
2244.915279,0
2244.935365,0
2244.955451,0
2244.975537,1.074703
2244.995623,0
2245.01571,0
2245.035797,0
2245.055884,0
2247.407949,0
2247.428068,0
2247.448187,0
2247.468307,0
2247.488426,0.024494
2247.508547,0
2247.528667,0
2247.548788,0
2247.568909,0
2253.880064,0
2253.90027,0
2253.920476,0
2253.940683,0
2253.960889,12.279069
2253.981096,54.468412
2254.001304,62.692456
2254.021511,52.569273
2254.041719,47.457708
2254.061928,52.977529
2254.082136,72.984973
2254.102345,69.650156
2254.122554,46.835815
2254.142763,10.121178
2254.162973,0.020296
2254.183182,0
2254.203393,0
2254.223603,0
2254.243814,0
2254.304447,0
2254.324659,0
2254.344871,0
2254.365083,0
2254.385296,3.241335
2254.405508,0.027582
2254.425721,0
2254.445935,0
2254.466148,0
2254.486362,0
2254.749168,0
2254.769385,0
2254.789603,0
2254.809822,0
2254.83004,3.671971
2254.850259,10.006258
2254.870478,0
2254.890697,0
2254.910917,0
2254.931137,0
